Easting;Northing;Elevation
2495349.318;1133474.05;617.3
2495424.318;1133474.05;618
2495449.318;1133474.05;618.9
2495474.318;1133474.05;619.5
2495499.318;1133474.05;621.9
2495524.318;1133474.05;621.9
2495549.318;1133474.05;622.7
2495574.318;1133474.05;622.7
2495599.318;1133474.05;622.8
2495649.319;1133474.05;625.1
2495674.319;1133474.05;626.3
2495699.319;1133474.05;628.6
2495724.319;1133474.05;628.6
2495749.319;1133474.05;631
2495774.319;1133474.05;633.2
2495824.319;1133474.05;634.4
2495849.319;1133474.05;632.9
2495999.319;1133474.05;616.2
2496024.319;1133474.05;617
2496049.319;1133474.05;617.8
2496074.319;1133474.05;618.7
2496099.32;1133474.05;618.9
2496124.32;1133474.05;618.8
2496149.32;1133474.05;618.6
2496174.32;1133474.05;618.6
2496199.32;1133474.05;618
2496249.32;1133474.05;616.8
2496299.32;1133474.05;615.4
2496324.32;1133474.05;614.6
2496349.32;1133474.05;613.9
2496374.32;1133474.05;611.1
2496399.32;1133474.05;611.1
2496424.32;1133474.05;608.8
2496449.32;1133474.05;606.7
2496474.32;1133474.05;605.3
2496499.32;1133474.05;605
2496524.32;1133474.05;605
2496549.32;1133474.05;604.9
2496574.321;1133474.05;605
2496599.321;1133474.05;605
2496624.321;1133474.05;605
2496649.321;1133474.05;605
2496674.321;1133474.05;604.8
2496699.321;1133474.05;604.6
2496724.321;1133474.05;604.6
2496749.321;1133474.05;604.6
2496774.321;1133474.05;604.6
2496799.321;1133474.05;604.6
2496824.321;1133474.05;604.7
2496849.321;1133474.05;604.7
2496874.321;1133474.05;604.9
2496899.321;1133474.05;604.9
2496924.321;1133474.05;605.2
2496949.321;1133474.05;608.6
2496974.321;1133474.05;613.7
2496999.321;1133474.05;619.2
2497024.322;1133474.05;624.9
2497049.322;1133474.05;635.1
2497074.322;1133474.05;635.1
2497099.322;1133474.05;639.7
2497124.322;1133474.05;640.1
2497149.322;1133474.05;639.6
2497174.322;1133474.05;645.6
2497199.322;1133474.05;651.9
2497224.322;1133474.05;658.9
2497249.322;1133474.05;664.1
2497274.322;1133474.05;674.4
2497299.322;1133474.05;674.4
2497324.322;1133474.05;679.7
2497349.322;1133474.05;686.7
2497374.322;1133474.05;691.5
2497399.322;1133474.05;695.4
2497424.322;1133474.05;699.3
2497449.322;1133474.05;706.7
2497499.323;1133474.05;721.9
2497524.323;1133474.05;721.9
2497549.323;1133474.05;724.4
2497574.323;1133474.05;723.7
2497599.323;1133474.05;724.4
2497649.323;1133474.05;726.5
2497674.323;1133474.05;727.8
2497699.323;1133474.05;729.1
2497724.323;1133474.05;732.1
2497749.323;1133474.05;732.1
2497774.323;1133474.05;733.3
2497824.323;1133474.05;732.7
2497849.323;1133474.05;731.4
2497874.323;1133474.05;729.7
2497899.323;1133474.05;726.1
2497924.324;1133474.05;722.5
2497949.324;1133474.05;707.9
2497974.324;1133474.05;707.9
2497999.324;1133474.05;699.5
2498024.324;1133474.05;689.5
2498049.324;1133474.05;684.9
2498074.324;1133474.05;680.7
2498099.324;1133474.05;674.7
2498124.324;1133474.05;669.2
2498149.324;1133474.05;663
2498174.324;1133474.05;646.4
2498199.324;1133474.05;646.4
2498224.324;1133474.05;636.8
2498249.324;1133474.05;627.3
2498274.324;1133474.05;616.5
2498299.324;1133474.05;604.6
2498324.324;1133474.05;591.2
2498349.324;1133474.05;575.6
2498374.325;1133474.05;560.3
2498399.325;1133474.05;536.2
2498424.325;1133474.05;536.2
2498449.325;1133474.05;529.1
2498474.325;1133474.05;526.2
2498499.325;1133474.05;524.9
2498524.325;1133474.05;525.6
2498549.325;1133474.05;524.3
2498574.325;1133474.05;523.1
2498599.325;1133474.05;521.8
2498624.325;1133474.05;519.4
2498649.325;1133474.05;519.4
2498674.325;1133474.05;518.3
2498699.325;1133474.05;517
2498724.325;1133474.05;515.4
2498749.325;1133474.05;513.9
2498774.325;1133474.05;512.4
2498799.325;1133474.05;511
2498824.326;1133474.05;509.6
2498849.326;1133474.05;509.6
2498874.326;1133474.05;507.6
2498924.326;1133474.05;505.5
2498949.326;1133474.05;504.5
2498974.326;1133474.05;503.5
2498999.326;1133474.05;502.5
2499024.326;1133474.05;502
2499049.326;1133474.05;501.6
2499074.326;1133474.05;501.6
2499099.326;1133474.05;500.8
2499124.326;1133474.05;500.4
2499149.326;1133474.05;500
2499174.326;1133474.05;499.2
2499199.326;1133474.05;499.4
2499224.326;1133474.05;500.2
2499249.326;1133474.05;499.4
2499274.327;1133474.05;497.7
2499299.327;1133474.05;497.7
2499324.327;1133474.05;494.2
2499349.327;1133474.05;491.7
2499374.327;1133474.05;489.2
2499399.327;1133474.05;485.6
2499424.327;1133474.05;482
2499449.327;1133474.05;479.9
2499474.327;1133474.05;479.3
2499499.327;1133474.05;478.2
2499524.327;1133474.05;478.2
2499549.327;1133474.05;477
2499574.327;1133474.05;476.1
2499599.327;1133474.05;475.3
2499624.327;1133474.05;474.5
2499649.327;1133474.05;473.7
2499674.327;1133474.05;473
2499699.327;1133474.05;472.1
2499724.328;1133474.05;471
2499749.328;1133474.05;471
2499774.328;1133474.05;469.3
2499799.328;1133474.05;468.7
2499824.328;1133474.05;468.6
2499849.328;1133474.05;468.7
2499874.328;1133474.05;468.6
2499899.328;1133474.05;468.6
2499924.328;1133474.05;468.6
2499949.328;1133474.05;468.6
2499974.328;1133474.05;468.6
2499999.328;1133474.05;468.6
2500024.328;1133474.05;468.6
2500049.328;1133474.05;468.5
2500074.328;1133474.05;468.5
2500099.328;1133474.05;468.4
2500124.328;1133474.05;468.3
2500149.328;1133474.05;468.1
2500174.329;1133474.05;468
2500199.329;1133474.05;468
2500224.329;1133474.05;467.7
2500249.329;1133474.05;467.6
2500274.329;1133474.05;467.4
2500299.329;1133474.05;467.3
2500324.329;1133474.05;467.1
2500349.329;1133474.05;467
2500374.329;1133474.05;467
2500399.329;1133474.05;466.9
2500424.329;1133474.05;466.9
2500449.329;1133474.05;466.7
2500474.329;1133474.05;466.7
2500499.329;1133474.05;466.6
2500524.329;1133474.05;466.5
2500549.329;1133474.05;466.4
2500574.329;1133474.05;466.3
2500599.329;1133474.05;466.1
2500624.33;1133474.05;465.9
2500649.33;1133474.05;465.9
2500674.33;1133474.05;465.5
2500699.33;1133474.05;465.3
2500724.33;1133474.05;465.1
2500749.33;1133474.05;465
2500774.33;1133474.05;464.9
2500799.33;1133474.05;464.9
2500824.33;1133474.05;464.8
2500849.33;1133474.05;464.8
2500874.33;1133474.05;464.8
2500899.33;1133474.05;464.9
2500924.33;1133474.05;465.4
2500949.33;1133474.05;466
2500974.33;1133474.05;466.5
2500999.33;1133474.05;466.9
2501024.33;1133474.05;467.4
2501049.33;1133474.05;468
2501074.331;1133474.05;468.8
2501099.331;1133474.05;468.8
2501124.331;1133474.05;469.8
2501149.331;1133474.05;470
2501174.331;1133474.05;470.1
2501199.331;1133474.05;470.2
2501224.331;1133474.05;470.3
2501249.331;1133474.05;470.3
2501274.331;1133474.05;470.4
2501299.331;1133474.05;470.6
2501324.331;1133474.05;470.6
2501349.331;1133474.05;471.1
2501374.331;1133474.05;471.3
2501399.331;1133474.05;471.5
2501424.331;1133474.05;471.9
2501449.331;1133474.05;472.3
2501474.331;1133474.05;472.7
2501499.331;1133474.05;473.1
2501524.331;1133474.05;473.6
2501549.332;1133474.05;473.6
2501574.332;1133474.05;474.4
2501599.332;1133474.05;474.8
2501624.332;1133474.05;475.4
2501649.332;1133474.05;476.6
2501674.332;1133474.05;478.3
2501699.332;1133474.05;480
2501724.332;1133474.05;480.3
2501749.332;1133474.05;479.9
2501774.332;1133474.05;479.9
2501799.332;1133474.05;479.3
2501824.332;1133474.05;479
2501849.332;1133474.05;478.7
2501874.332;1133474.05;478.4
2501899.332;1133474.05;478.9
2501924.332;1133474.05;479.4
2501949.332;1133474.05;479.6
2501974.332;1133474.05;479.6
2501999.333;1133474.05;478.6
2502024.333;1133474.05;478.1
2502049.333;1133474.05;477.6
2502074.333;1133474.05;477.1
2502099.333;1133474.05;476.6
2502124.333;1133474.05;476
2502149.333;1133474.05;475.5
2502174.333;1133474.05;474.9
2502199.333;1133474.05;474.9
2502224.333;1133474.05;473.3
2502249.333;1133474.05;472.7
2502274.333;1133474.05;472
2502299.333;1133474.05;471.2
2502324.333;1133474.05;470.5
2502349.333;1133474.05;469.3
2502374.333;1133474.05;467.7
2502399.333;1133474.05;466.1
2502424.333;1133474.05;466.1
2502449.334;1133474.05;464.4
2502474.334;1133474.05;463.4
2502499.334;1133474.05;462.3
2502524.334;1133474.05;461.1
2502549.334;1133474.05;460
2502574.334;1133474.05;459.5
2502599.334;1133474.05;458.9
2502624.334;1133474.05;458.2
2502649.334;1133474.05;458.2
2502674.334;1133474.05;456.4
2502699.334;1133474.05;455.5
2502724.334;1133474.05;454.4
2502749.334;1133474.05;453.2
2502774.334;1133474.05;452.1
2502799.334;1133474.05;451.1
2502824.334;1133474.05;451
2502849.334;1133474.05;450.3
2502874.334;1133474.05;450.3
2502899.335;1133474.05;449.5
2502924.335;1133474.05;449.2
2502949.335;1133474.05;448.8
2502974.335;1133474.05;448.5
2502999.335;1133474.05;448.2
2503024.335;1133474.05;447.9
2503049.335;1133474.05;447.6
2503074.335;1133474.05;447.3
2503099.335;1133474.05;447.3
2503124.335;1133474.05;446.5
2503149.335;1133474.05;446.1
2503174.335;1133474.05;445.7
2503199.335;1133474.05;445.3
2503224.335;1133474.05;444.7
2503249.335;1133474.05;444.2
2503274.335;1133474.05;443.5
2503299.335;1133474.05;443
2503324.335;1133474.05;443
2503349.336;1133474.05;442.4
2503374.336;1133474.05;442.1
2503399.336;1133474.05;441.8
2503424.336;1133474.05;441.3
2503449.336;1133474.05;440.8
2503474.336;1133474.05;440.2
2503524.336;1133474.05;437.9
2503549.336;1133474.05;437.9
2503574.336;1133474.05;435.3
2503599.336;1133474.05;434.4
2503624.336;1133474.05;433.5
2503649.336;1133474.05;432.6
2503674.336;1133474.05;431.5
2503699.336;1133474.05;430.1
2503724.336;1133474.05;428.5
2503749.336;1133474.05;426.8
2503774.336;1133474.05;426.8
2503799.337;1133474.05;423.2
2503824.337;1133474.05;421.5
2503849.337;1133474.05;420.1
2503874.337;1133474.05;419.5
2503899.337;1133474.05;418.6
2503924.337;1133474.05;418.3
2503949.337;1133474.05;417.4
2503974.337;1133474.05;416.3
2503999.337;1133474.05;416.3
2504049.337;1133474.05;412.1
2504074.337;1133474.05;411
2504099.337;1133474.05;410
2504149.337;1133474.05;409.7
2504174.337;1133474.05;409.4
2504274.338;1133474.05;406.6
2504324.338;1133474.05;404.6
2504424.338;1133474.05;400.3
2504449.338;1133474.05;400.3
2504499.338;1133474.05;395.5
2504524.338;1133474.05;394.3
2504574.338;1133474.05;391.9
2504599.338;1133474.05;390.7
2504749.339;1133474.05;385.4
2504774.339;1133474.05;384.6
2504799.339;1133474.05;383.7
2504849.339;1133474.05;382.1
2504874.339;1133474.05;381.3
2504899.339;1133474.05;381.3
2504999.339;1133474.05;378.3
2493299.313;1133449.05;720.1
2493324.313;1133449.05;720.2
2493374.313;1133449.05;716.2
2493399.314;1133449.05;713.7
2493449.314;1133449.05;707.4
2493474.314;1133449.05;701.3
2493499.314;1133449.05;701.3
2493524.314;1133449.05;697.8
2493549.314;1133449.05;694.8
2493574.314;1133449.05;692.1
2493599.314;1133449.05;689.4
2493624.314;1133449.05;687
2493649.314;1133449.05;684.6
2493674.314;1133449.05;681.8
2493699.314;1133449.05;672.1
2493724.314;1133449.05;672.1
2493749.314;1133449.05;668.9
2493774.314;1133449.05;664.8
2493799.314;1133449.05;659.2
2493824.314;1133449.05;654.3
2493849.315;1133449.05;649.7
2493874.315;1133449.05;643.2
2493899.315;1133449.05;641.1
2493924.315;1133449.05;643.6
2493949.315;1133449.05;643.6
2493974.315;1133449.05;645.1
2493999.315;1133449.05;644.1
2494024.315;1133449.05;643.2
2494074.315;1133449.05;644.1
2494124.315;1133449.05;643.8
2494149.315;1133449.05;644
2494174.315;1133449.05;644
2494199.315;1133449.05;643.7
2494224.315;1133449.05;642.8
2494249.315;1133449.05;641.4
2494274.315;1133449.05;641.1
2494299.316;1133449.05;639.6
2494324.316;1133449.05;637.6
2494374.316;1133449.05;634.7
2494399.316;1133449.05;634.7
2494424.316;1133449.05;634.9
2494449.316;1133449.05;634.9
2494474.316;1133449.05;633.9
2494499.316;1133449.05;632.9
2494524.316;1133449.05;631.8
2494574.316;1133449.05;630.3
2494599.316;1133449.05;629.1
2494624.316;1133449.05;629.1
2494649.316;1133449.05;627.1
2494674.316;1133449.05;625.1
2494724.316;1133449.05;621.1
2494749.317;1133449.05;619.4
2494774.317;1133449.05;618.2
2494799.317;1133449.05;617.6
2494824.317;1133449.05;616.8
2494849.317;1133449.05;616.8
2494874.317;1133449.05;616.7
2494949.317;1133449.05;617.3
2494999.317;1133449.05;617.6
2495024.317;1133449.05;616.9
2495049.317;1133449.05;615.2
2495074.317;1133449.05;615.2
2495099.317;1133449.05;615.3
2495124.317;1133449.05;615.6
2495174.317;1133449.05;615.4
2495199.318;1133449.05;615.1
2495224.318;1133449.05;614.9
2495249.318;1133449.05;614.7
2495274.318;1133449.05;614.9
2495299.318;1133449.05;614.9
2495324.318;1133449.05;615.4
2495349.318;1133449.05;616
2495374.318;1133449.05;616.2
2495399.318;1133449.05;615.8
2495424.318;1133449.05;616.6
2495474.318;1133449.05;618
2495499.318;1133449.05;619.1
2495524.318;1133449.05;619.1
2495549.318;1133449.05;619.6
2495574.318;1133449.05;619.7
2495599.318;1133449.05;619.9
2495624.318;1133449.05;621
2495649.319;1133449.05;622.5
2495674.319;1133449.05;622.9
2495699.319;1133449.05;624.1
2495724.319;1133449.05;624.1
2495774.319;1133449.05;628.5
2495799.319;1133449.05;629.5
2495849.319;1133449.05;630.3
2495899.319;1133449.05;627.1
2495924.319;1133449.05;619.2
2495949.319;1133449.05;619.2
2495974.319;1133449.05;615.1
2495999.319;1133449.05;614.8
2496024.319;1133449.05;615.7
2496049.319;1133449.05;616.6
2496099.32;1133449.05;617.5
2496149.32;1133449.05;617.2
2496174.32;1133449.05;617.2
2496199.32;1133449.05;616.7
2496249.32;1133449.05;615.5
2496274.32;1133449.05;614.8
2496299.32;1133449.05;614.1
2496324.32;1133449.05;613.3
2496349.32;1133449.05;612.6
2496424.32;1133449.05;608.8
2496449.32;1133449.05;606.8
2496474.32;1133449.05;605
2496499.32;1133449.05;605
2496524.32;1133449.05;604.9
2496549.32;1133449.05;604.9
2496574.321;1133449.05;604.9
2496599.321;1133449.05;605
2496624.321;1133449.05;605
2496649.321;1133449.05;604.9
2496674.321;1133449.05;604.9
2496699.321;1133449.05;604.9
2496724.321;1133449.05;604.9
2496749.321;1133449.05;604.9
2496774.321;1133449.05;605
2496799.321;1133449.05;606.2
2496824.321;1133449.05;607.6
2496849.321;1133449.05;607.6
2496874.321;1133449.05;608.4
2496899.321;1133449.05;609.1
2496924.321;1133449.05;609.7
2496949.321;1133449.05;612.7
2496974.321;1133449.05;618.4
2496999.321;1133449.05;623.9
2497024.322;1133449.05;628.4
2497049.322;1133449.05;639.6
2497074.322;1133449.05;639.6
2497099.322;1133449.05;644.9
2497174.322;1133449.05;657.6
2497199.322;1133449.05;662.3
2497224.322;1133449.05;667
2497249.322;1133449.05;672.1
2497274.322;1133449.05;684.4
2497299.322;1133449.05;684.4
2497324.322;1133449.05;690.3
2497374.322;1133449.05;698
2497424.322;1133449.05;711.9
2497449.322;1133449.05;716.3
2497474.323;1133449.05;720.7
2497499.323;1133449.05;726.1
2497524.323;1133449.05;726.1
2497549.323;1133449.05;728.4
2497574.323;1133449.05;726.8
2497599.323;1133449.05;726.9
2497624.323;1133449.05;726.5
2497649.323;1133449.05;727.8
2497699.323;1133449.05;730.8
2497724.323;1133449.05;733.5
2497749.323;1133449.05;733.5
2497774.323;1133449.05;734.8
2497799.323;1133449.05;734
2497849.323;1133449.05;730.8
2497874.323;1133449.05;728.9
2497899.323;1133449.05;724.8
2497924.324;1133449.05;720.8
2497949.324;1133449.05;704.1
2497974.324;1133449.05;704.1
2497999.324;1133449.05;694.6
2498074.324;1133449.05;677.8
2498099.324;1133449.05;672.1
2498124.324;1133449.05;667.1
2498149.324;1133449.05;661.1
2498174.324;1133449.05;642.5
2498199.324;1133449.05;642.5
2498224.324;1133449.05;632.9
2498249.324;1133449.05;623
2498274.324;1133449.05;610.1
2498299.324;1133449.05;599.5
2498324.324;1133449.05;583.1
2498349.324;1133449.05;567.8
2498374.325;1133449.05;554.1
2498399.325;1133449.05;531.4
2498424.325;1133449.05;531.4
2498449.325;1133449.05;527.4
2498474.325;1133449.05;524.5
2498499.325;1133449.05;521.6
2498524.325;1133449.05;523.2
2498549.325;1133449.05;523.5
2498574.325;1133449.05;522.3
2498599.325;1133449.05;521
2498624.325;1133449.05;518.7
2498649.325;1133449.05;518.7
2498674.325;1133449.05;517.6
2498699.325;1133449.05;516.5
2498724.325;1133449.05;515.4
2498749.325;1133449.05;514
2498774.325;1133449.05;512.4
2498799.325;1133449.05;510.9
2498824.326;1133449.05;510
2498849.326;1133449.05;510
2498874.326;1133449.05;507
2498899.326;1133449.05;506.1
2498924.326;1133449.05;505.1
2498949.326;1133449.05;504.1
2498974.326;1133449.05;503.1
2498999.326;1133449.05;502.1
2499024.326;1133449.05;501.2
2499049.326;1133449.05;500.8
2499074.326;1133449.05;500.8
2499099.326;1133449.05;500
2499124.326;1133449.05;499.1
2499149.326;1133449.05;497.5
2499199.326;1133449.05;497.9
2499224.326;1133449.05;497.8
2499274.327;1133449.05;494.9
2499299.327;1133449.05;494.9
2499324.327;1133449.05;491.5
2499349.327;1133449.05;490.7
2499374.327;1133449.05;489.3
2499399.327;1133449.05;485.6
2499424.327;1133449.05;481.9
2499449.327;1133449.05;480
2499474.327;1133449.05;479.5
2499499.327;1133449.05;478.9
2499524.327;1133449.05;478.9
2499549.327;1133449.05;477.6
2499574.327;1133449.05;476.7
2499599.327;1133449.05;475.9
2499624.327;1133449.05;475.1
2499649.327;1133449.05;474.2
2499674.327;1133449.05;473.1
2499699.327;1133449.05;471.9
2499724.328;1133449.05;470.7
2499749.328;1133449.05;470.7
2499774.328;1133449.05;469.3
2499799.328;1133449.05;468.8
2499824.328;1133449.05;468.5
2499849.328;1133449.05;468.5
2499874.328;1133449.05;468.5
2499899.328;1133449.05;468.4
2499924.328;1133449.05;468.4
2499949.328;1133449.05;468.4
2499974.328;1133449.05;468.4
2499999.328;1133449.05;468.4
2500024.328;1133449.05;468.4
2500049.328;1133449.05;468.4
2500074.328;1133449.05;468.3
2500099.328;1133449.05;468.2
2500124.328;1133449.05;468.1
2500149.328;1133449.05;468
2500174.329;1133449.05;467.9
2500199.329;1133449.05;467.9
2500224.329;1133449.05;467.6
2500249.329;1133449.05;467.5
2500274.329;1133449.05;467.3
2500299.329;1133449.05;467.1
2500324.329;1133449.05;467
2500349.329;1133449.05;466.9
2500374.329;1133449.05;466.8
2500399.329;1133449.05;466.7
2500424.329;1133449.05;466.7
2500449.329;1133449.05;466.6
2500474.329;1133449.05;466.5
2500499.329;1133449.05;466.4
2500524.329;1133449.05;466.4
2500549.329;1133449.05;466.3
2500574.329;1133449.05;466.1
2500599.329;1133449.05;466
2500624.33;1133449.05;465.8
2500649.33;1133449.05;465.8
2500674.33;1133449.05;465.4
2500699.33;1133449.05;465.2
2500724.33;1133449.05;465
2500749.33;1133449.05;464.9
2500774.33;1133449.05;464.9
2500799.33;1133449.05;464.8
2500824.33;1133449.05;464.8
2500849.33;1133449.05;464.8
2500874.33;1133449.05;464.8
2500899.33;1133449.05;465
2500924.33;1133449.05;465.5
2500949.33;1133449.05;466.5
2500974.33;1133449.05;467.1
2500999.33;1133449.05;467.6
2501024.33;1133449.05;468.1
2501049.33;1133449.05;468.5
2501074.331;1133449.05;469
2501099.331;1133449.05;469
2501124.331;1133449.05;470
2501149.331;1133449.05;470.2
2501174.331;1133449.05;470.4
2501199.331;1133449.05;470.5
2501224.331;1133449.05;470.6
2501249.331;1133449.05;470.6
2501274.331;1133449.05;470.7
2501299.331;1133449.05;471
2501324.331;1133449.05;471
2501349.331;1133449.05;471.5
2501374.331;1133449.05;471.7
2501399.331;1133449.05;471.9
2501424.331;1133449.05;472.2
2501449.331;1133449.05;472.4
2501474.331;1133449.05;472.7
2501499.331;1133449.05;473
2501524.331;1133449.05;473.4
2501549.332;1133449.05;473.4
2501574.332;1133449.05;474.2
2501599.332;1133449.05;474.6
2501624.332;1133449.05;474.9
2501649.332;1133449.05;476.5
2501674.332;1133449.05;478.2
2501699.332;1133449.05;479.9
2501724.332;1133449.05;480.2
2501749.332;1133449.05;479.9
2501774.332;1133449.05;479.9
2501799.332;1133449.05;479.2
2501824.332;1133449.05;478.8
2501849.332;1133449.05;478.5
2501874.332;1133449.05;478.1
2501899.332;1133449.05;478.5
2501924.332;1133449.05;478.9
2501949.332;1133449.05;479.1
2501974.332;1133449.05;479.1
2501999.333;1133449.05;478.2
2502024.333;1133449.05;477.7
2502049.333;1133449.05;477.2
2502074.333;1133449.05;476.7
2502099.333;1133449.05;476.2
2502124.333;1133449.05;475.7
2502149.333;1133449.05;475.2
2502174.333;1133449.05;474.5
2502199.333;1133449.05;474.5
2502224.333;1133449.05;472.7
2502249.333;1133449.05;472.1
2502274.333;1133449.05;471.4
2502299.333;1133449.05;470.7
2502324.333;1133449.05;470
2502349.333;1133449.05;468.8
2502374.333;1133449.05;467.1
2502399.333;1133449.05;465.5
2502424.333;1133449.05;465.5
2502449.334;1133449.05;463.1
2502474.334;1133449.05;462.2
2502499.334;1133449.05;461
2502524.334;1133449.05;459.9
2502549.334;1133449.05;459.4
2502574.334;1133449.05;458.9
2502599.334;1133449.05;458.4
2502624.334;1133449.05;457.8
2502649.334;1133449.05;457.8
2502674.334;1133449.05;456.2
2502699.334;1133449.05;455.3
2502724.334;1133449.05;454.2
2502749.334;1133449.05;452.9
2502774.334;1133449.05;451.7
2502799.334;1133449.05;450.4
2502824.334;1133449.05;450
2502849.334;1133449.05;449.9
2502874.334;1133449.05;449.9
2502899.335;1133449.05;449.3
2502924.335;1133449.05;448.9
2502949.335;1133449.05;448.6
2502974.335;1133449.05;448.3
2502999.335;1133449.05;447.9
2503024.335;1133449.05;447.6
2503049.335;1133449.05;447.3
2503074.335;1133449.05;447
2503099.335;1133449.05;447
2503124.335;1133449.05;446.3
2503149.335;1133449.05;445.9
2503174.335;1133449.05;445.5
2503199.335;1133449.05;445.1
2503224.335;1133449.05;444.4
2503249.335;1133449.05;443.7
2503274.335;1133449.05;443.3
2503299.335;1133449.05;442.8
2503324.335;1133449.05;442.8
2503349.336;1133449.05;441.9
2503374.336;1133449.05;441.6
2503399.336;1133449.05;441.3
2503424.336;1133449.05;440.7
2503449.336;1133449.05;440.2
2503474.336;1133449.05;439.2
2503499.336;1133449.05;438
2503524.336;1133449.05;436.7
2503549.336;1133449.05;436.7
2503574.336;1133449.05;434
2503599.336;1133449.05;433.1
2503624.336;1133449.05;432.3
2503649.336;1133449.05;431.4
2503674.336;1133449.05;430.5
2503699.336;1133449.05;429.1
2503724.336;1133449.05;427.4
2503749.336;1133449.05;425.7
2503774.336;1133449.05;425.7
2503799.337;1133449.05;422.4
2503824.337;1133449.05;420.5
2503849.337;1133449.05;419.3
2503874.337;1133449.05;418.4
2503899.337;1133449.05;417.3
2503924.337;1133449.05;416.5
2503949.337;1133449.05;415.5
2504024.337;1133449.05;412.1
2504099.337;1133449.05;409.7
2504149.337;1133449.05;409.4
2504199.337;1133449.05;408.5
2504224.337;1133449.05;408.5
2504274.338;1133449.05;406.6
2504349.338;1133449.05;403.5
2504374.338;1133449.05;402.5
2504399.338;1133449.05;401.4
2504424.338;1133449.05;400.4
2504449.338;1133449.05;400.4
2504474.338;1133449.05;397
2504499.338;1133449.05;395.4
2504524.338;1133449.05;393.8
2504549.338;1133449.05;392.1
2504574.338;1133449.05;390.9
2504649.338;1133449.05;388.7
2504674.338;1133449.05;388.7
2504749.339;1133449.05;385.4
2504774.339;1133449.05;384.6
2504874.339;1133449.05;381.6
2504899.339;1133449.05;381.6
2504924.339;1133449.05;380.1
2493249.313;1133424.05;720.1
2493274.313;1133424.05;720.1
2493299.313;1133424.05;720
2493324.313;1133424.05;716.7
2493349.313;1133424.05;716.3
2493374.313;1133424.05;713.8
2493399.314;1133424.05;711.3
2493424.314;1133424.05;708.5
2493449.314;1133424.05;705.9
2493474.314;1133424.05;700.2
2493499.314;1133424.05;700.2
2493524.314;1133424.05;697
2493549.314;1133424.05;693.8
2493599.314;1133424.05;688.1
2493624.314;1133424.05;685.5
2493674.314;1133424.05;680.7
2493699.314;1133424.05;674.2
2493724.314;1133424.05;674.2
2493749.314;1133424.05;670.1
2493774.314;1133424.05;664
2493799.314;1133424.05;658.5
2493849.315;1133424.05;648
2493874.315;1133424.05;641.2
2493899.315;1133424.05;639.5
2493924.315;1133424.05;641.7
2493949.315;1133424.05;641.7
2493974.315;1133424.05;642.7
2493999.315;1133424.05;642.4
2494024.315;1133424.05;641.4
2494049.315;1133424.05;641.3
2494074.315;1133424.05;641.9
2494099.315;1133424.05;641.7
2494124.315;1133424.05;642.3
2494149.315;1133424.05;642.4
2494174.315;1133424.05;642.4
2494199.315;1133424.05;642.5
2494224.315;1133424.05;641.2
2494249.315;1133424.05;639.5
2494299.316;1133424.05;636.8
2494324.316;1133424.05;635.2
2494349.316;1133424.05;633.4
2494424.316;1133424.05;633.6
2494449.316;1133424.05;633.8
2494474.316;1133424.05;632.8
2494499.316;1133424.05;631.8
2494549.316;1133424.05;629.8
2494574.316;1133424.05;629.1
2494599.316;1133424.05;628.2
2494624.316;1133424.05;628.2
2494649.316;1133424.05;627.3
2494699.316;1133424.05;624.2
2494724.316;1133424.05;622.3
2494749.317;1133424.05;620.3
2494774.317;1133424.05;618.9
2494824.317;1133424.05;615.3
2494849.317;1133424.05;615.3
2494874.317;1133424.05;615.1
2494899.317;1133424.05;615.3
2494924.317;1133424.05;615.3
2494949.317;1133424.05;615.3
2494974.317;1133424.05;615.2
2494999.317;1133424.05;615.2
2495024.317;1133424.05;614.9
2495049.317;1133424.05;612.6
2495074.317;1133424.05;612.6
2495099.317;1133424.05;613
2495124.317;1133424.05;613.6
2495149.317;1133424.05;614.4
2495174.317;1133424.05;614
2495199.318;1133424.05;613.7
2495324.318;1133424.05;614.1
2495349.318;1133424.05;614.7
2495374.318;1133424.05;614.7
2495399.318;1133424.05;614.2
2495424.318;1133424.05;615.1
2495449.318;1133424.05;615.8
2495474.318;1133424.05;616.4
2495499.318;1133424.05;617.5
2495524.318;1133424.05;617.5
2495574.318;1133424.05;617.5
2495599.318;1133424.05;618.9
2495624.318;1133424.05;619.1
2495649.319;1133424.05;619.2
2495674.319;1133424.05;619.3
2495699.319;1133424.05;620.3
2495724.319;1133424.05;620.3
2495749.319;1133424.05;621.8
2495774.319;1133424.05;623.8
2495799.319;1133424.05;625.3
2495824.319;1133424.05;625.9
2495849.319;1133424.05;627.5
2495874.319;1133424.05;626.3
2495899.319;1133424.05;624.4
2495924.319;1133424.05;616.7
2495949.319;1133424.05;616.7
2495974.319;1133424.05;612.5
2495999.319;1133424.05;613.6
2496049.319;1133424.05;615.4
2496099.32;1133424.05;616.2
2496149.32;1133424.05;615.9
2496174.32;1133424.05;615.9
2496199.32;1133424.05;615.4
2496224.32;1133424.05;614.8
2496249.32;1133424.05;614.3
2496274.32;1133424.05;613.7
2496299.32;1133424.05;612.9
2496324.32;1133424.05;612.2
2496349.32;1133424.05;611.4
2496374.32;1133424.05;609.4
2496399.32;1133424.05;609.4
2496424.32;1133424.05;607.6
2496449.32;1133424.05;605.9
2496474.32;1133424.05;605
